skillId	name	level	sourceType	iconId	effectId	actionId	musicId	shockRate	buffUse	skillApplyType	hp	mp	cd	minUseRange	maxUseRange	serverTargetType	clientTargetType	triggerPassive	useGlobalCd	hitChange	critChange	attackType	prepareArg	hatredPercent	hatredAdd	affectSkills	targetAnimId	targetEffectId	battleScore	desc
243	凯尔塞斯烈焰风暴	12	1	0	109	2	170		0	0	0	32	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色火攻+160点火系伤害。
243	凯尔塞斯烈焰风暴	13	1	0	109	2	170		0	0	0	34	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色火攻+170点火系伤害。
243	凯尔塞斯烈焰风暴	14	1	0	109	2	170		0	0	0	36	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色火攻+180点火系伤害。
243	凯尔塞斯烈焰风暴	15	1	0	109	2	170		0	0	0	38	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色火攻+190点火系伤害。
243	凯尔塞斯烈焰风暴	16	1	0	109	2	170		0	0	0	40	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色火攻+200点火系伤害。
243	凯尔塞斯烈焰风暴	17	1	0	109	2	170		0	0	0	42	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色火攻+210点火系伤害。
243	凯尔塞斯烈焰风暴	18	1	0	109	2	170		0	0	0	44	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色火攻+220点火系伤害。
243	凯尔塞斯烈焰风暴	19	1	0	109	2	170		0	0	0	46	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色火攻+230点火系伤害。
243	凯尔塞斯烈焰风暴	20	1	0	109	2	170		0	0	0	48	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色火攻+240点火系伤害。
246	三季稻炎爆术	1	1	0	109	2	170		0	0	0	10	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成80%角色火攻+50点火系伤害。并使18
246	三季稻炎爆术	2	1	0	109	2	170		0	0	0	12	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成80%角色火攻+60点火系伤害。并使18
246	三季稻炎爆术	3	1	0	109	2	170		0	0	0	14	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成80%角色火攻+70点火系伤害。并使18
246	三季稻炎爆术	4	1	0	109	2	170		0	0	0	16	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成80%角色火攻+80点火系伤害。并使18
246	三季稻炎爆术	5	1	0	109	2	170		0	0	0	18	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成80%角色火攻+90点火系伤害。并使18
246	三季稻炎爆术	6	1	0	109	2	170		0	0	0	20	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成80%角色火攻+100点火系伤害。并使18
246	三季稻炎爆术	7	1	0	109	2	170		0	0	0	22	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成80%角色火攻+110点火系伤害。并使18
246	三季稻炎爆术	8	1	0	109	2	170		0	0	0	24	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成80%角色火攻+120点火系伤害。并使18
246	三季稻炎爆术	9	1	0	109	2	170		0	0	0	26	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成80%角色火攻+130点火系伤害。并使18
246	三季稻炎爆术	10	1	0	109	2	170		0	0	0	28	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成80%角色火攻+140点火系伤害。并使18
246	三季稻炎爆术	11	1	0	109	2	170		0	0	0	30	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成80%角色火攻+150点火系伤害。并使18
246	三季稻炎爆术	12	1	0	109	2	170		0	0	0	32	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成80%角色火攻+160点火系伤害。并使18
246	三季稻炎爆术	13	1	0	109	2	170		0	0	0	34	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成80%角色火攻+170点火系伤害。并使18
246	三季稻炎爆术	14	1	0	109	2	170		0	0	0	36	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成80%角色火攻+180点火系伤害。并使18
246	三季稻炎爆术	15	1	0	109	2	170		0	0	0	38	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成80%角色火攻+190点火系伤害。并使18
246	三季稻炎爆术	16	1	0	109	2	170		0	0	0	40	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成80%角色火攻+200点火系伤害。并使18
246	三季稻炎爆术	17	1	0	109	2	170		0	0	0	42	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成80%角色火攻+210点火系伤害。并使18
246	三季稻炎爆术	18	1	0	109	2	170		0	0	0	44	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成80%角色火攻+220点火系伤害。并使18
246	三季稻炎爆术	19	1	0	109	2	170		0	0	0	46	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成80%角色火攻+230点火系伤害。并使18
246	三季稻炎爆术	20	1	0	109	2	170		0	0	0	48	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成80%角色火攻+240点火系伤害。并使18
247	三季稻活体炸弹	1	1	0	109	2	170		0	0	0	10	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成100%角色火攻+50点火系伤害。
247	三季稻活体炸弹	2	1	0	109	2	170		0	0	0	12	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成100%角色火攻+60点火系伤害。
247	三季稻活体炸弹	3	1	0	109	2	170		0	0	0	14	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成100%角色火攻+70点火系伤害。
247	三季稻活体炸弹	4	1	0	109	2	170		0	0	0	16	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成100%角色火攻+80点火系伤害。
247	三季稻活体炸弹	5	1	0	109	2	170		0	0	0	18	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成100%角色火攻+90点火系伤害。
247	三季稻活体炸弹	6	1	0	109	2	170		0	0	0	20	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成100%角色火攻+100点火系伤害。
247	三季稻活体炸弹	7	1	0	109	2	170		0	0	0	22	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成100%角色火攻+110点火系伤害。
247	三季稻活体炸弹	8	1	0	109	2	170		0	0	0	24	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成100%角色火攻+120点火系伤害。
247	三季稻活体炸弹	9	1	0	109	2	170		0	0	0	26	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成100%角色火攻+130点火系伤害。
247	三季稻活体炸弹	10	1	0	109	2	170		0	0	0	28	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成100%角色火攻+140点火系伤害。
247	三季稻活体炸弹	11	1	0	109	2	170		0	0	0	30	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成100%角色火攻+150点火系伤害。
247	三季稻活体炸弹	12	1	0	109	2	170		0	0	0	32	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成100%角色火攻+160点火系伤害。
247	三季稻活体炸弹	13	1	0	109	2	170		0	0	0	34	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成100%角色火攻+170点火系伤害。
247	三季稻活体炸弹	14	1	0	109	2	170		0	0	0	36	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成100%角色火攻+180点火系伤害。
247	三季稻活体炸弹	15	1	0	109	2	170		0	0	0	38	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成100%角色火攻+190点火系伤害。
247	三季稻活体炸弹	16	1	0	109	2	170		0	0	0	40	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成100%角色火攻+200点火系伤害。
247	三季稻活体炸弹	17	1	0	109	2	170		0	0	0	42	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成100%角色火攻+210点火系伤害。
247	三季稻活体炸弹	18	1	0	109	2	170		0	0	0	44	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成100%角色火攻+220点火系伤害。
247	三季稻活体炸弹	19	1	0	109	2	170		0	0	0	46	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成100%角色火攻+230点火系伤害。
247	三季稻活体炸弹	20	1	0	109	2	170		0	0	0	48	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成100%角色火攻+240点火系伤害。
248	三季稻暴风雪	1	1	0	109	2	170		0	0	0	10	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色冰攻+50点冰系伤害。并使4
248	三季稻暴风雪	2	1	0	109	2	170		0	0	0	12	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色冰攻+60点冰系伤害。并使4
248	三季稻暴风雪	3	1	0	109	2	170		0	0	0	14	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色冰攻+70点冰系伤害。并使4
248	三季稻暴风雪	4	1	0	109	2	170		0	0	0	16	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色冰攻+80点冰系伤害。并使4
248	三季稻暴风雪	5	1	0	109	2	170		0	0	0	18	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色冰攻+90点冰系伤害。并使4
248	三季稻暴风雪	6	1	0	109	2	170		0	0	0	20	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色冰攻+100点冰系伤害。并使4
248	三季稻暴风雪	7	1	0	109	2	170		0	0	0	22	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色冰攻+110点冰系伤害。并使4
248	三季稻暴风雪	8	1	0	109	2	170		0	0	0	24	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色冰攻+120点冰系伤害。并使4
248	三季稻暴风雪	9	1	0	109	2	170		0	0	0	26	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色冰攻+130点冰系伤害。并使4
248	三季稻暴风雪	10	1	0	109	2	170		0	0	0	28	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色冰攻+140点冰系伤害。并使4
248	三季稻暴风雪	11	1	0	109	2	170		0	0	0	30	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色冰攻+150点冰系伤害。并使4
248	三季稻暴风雪	12	1	0	109	2	170		0	0	0	32	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色冰攻+160点冰系伤害。并使4
248	三季稻暴风雪	13	1	0	109	2	170		0	0	0	34	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色冰攻+170点冰系伤害。并使4
248	三季稻暴风雪	14	1	0	109	2	170		0	0	0	36	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色冰攻+180点冰系伤害。并使4
248	三季稻暴风雪	15	1	0	109	2	170		0	0	0	38	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色冰攻+190点冰系伤害。并使4
248	三季稻暴风雪	16	1	0	109	2	170		0	0	0	40	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色冰攻+200点冰系伤害。并使4
248	三季稻暴风雪	17	1	0	109	2	170		0	0	0	42	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色冰攻+210点冰系伤害。并使4
248	三季稻暴风雪	18	1	0	109	2	170		0	0	0	44	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色冰攻+220点冰系伤害。并使4
248	三季稻暴风雪	19	1	0	109	2	170		0	0	0	46	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色冰攻+230点冰系伤害。并使4
248	三季稻暴风雪	20	1	0	109	2	170		0	0	0	48	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色冰攻+240点冰系伤害。并使4
																														
2000	Buff旋风	1	0	0	109	2	170		1	0	0	10	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色物攻+50点物理伤害。
2000	Buff旋风	2	0	0	109	2	170		1	0	0	12	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色物攻+60点物理伤害。
2000	Buff旋风	3	0	0	109	2	170		1	0	0	14	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色物攻+70点物理伤害。
2000	Buff旋风	4	0	0	109	2	170		1	0	0	16	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色物攻+80点物理伤害。
2000	Buff旋风	5	0	0	109	2	170		1	0	0	18	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色物攻+90点物理伤害。
2000	Buff旋风	6	0	0	109	2	170		1	0	0	20	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色物攻+100点物理伤害。
2000	Buff旋风	7	0	0	109	2	170		1	0	0	22	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色物攻+110点物理伤害。
2000	Buff旋风	8	0	0	109	2	170		1	0	0	24	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色物攻+120点物理伤害。
2000	Buff旋风	9	0	0	109	2	170		1	0	0	26	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色物攻+130点物理伤害。
2000	Buff旋风	10	0	0	109	2	170		1	0	0	28	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色物攻+140点物理伤害。
2000	Buff旋风	11	0	0	109	2	170		1	0	0	30	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色物攻+150点物理伤害。
2000	Buff旋风	12	0	0	109	2	170		1	0	0	32	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色物攻+160点物理伤害。
2000	Buff旋风	13	0	0	109	2	170		1	0	0	34	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色物攻+170点物理伤害。
2000	Buff旋风	14	0	0	109	2	170		1	0	0	36	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色物攻+180点物理伤害。
2000	Buff旋风	15	0	0	109	2	170		1	0	0	38	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色物攻+190点物理伤害。
2000	Buff旋风	16	0	0	109	2	170		1	0	0	40	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色物攻+200点物理伤害。
2000	Buff旋风	17	0	0	109	2	170		1	0	0	42	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色物攻+210点物理伤害。
2000	Buff旋风	18	0	0	109	2	170		1	0	0	44	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色物攻+220点物理伤害。
2000	Buff旋风	19	0	0	109	2	170		1	0	0	46	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色物攻+230点物理伤害。
2000	Buff旋风	20	0	0	109	2	170		1	0	0	48	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色物攻+240点物理伤害。
31000	女神技能单体攻击	1	2	0	109	2	170		0	0	0	10	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成80%角色冰攻+50点冰系伤害。并使4
31000	女神技能单体攻击	2	2	0	109	2	170		0	0	0	12	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成80%角色冰攻+60点冰系伤害。并使4
31000	女神技能单体攻击	3	2	0	109	2	170		0	0	0	14	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成80%角色冰攻+70点冰系伤害。并使4
31000	女神技能单体攻击	4	2	0	109	2	170		0	0	0	16	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成80%角色冰攻+80点冰系伤害。并使4
31000	女神技能单体攻击	5	2	0	109	2	170		0	0	0	18	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成80%角色冰攻+90点冰系伤害。并使4
31000	女神技能单体攻击	6	2	0	109	2	170		0	0	0	20	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成80%角色冰攻+100点冰系伤害。并使4
31000	女神技能单体攻击	7	2	0	109	2	170		0	0	0	22	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成80%角色冰攻+110点冰系伤害。并使4
31000	女神技能单体攻击	8	2	0	109	2	170		0	0	0	24	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成80%角色冰攻+120点冰系伤害。并使4
31000	女神技能单体攻击	9	2	0	109	2	170		0	0	0	26	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成80%角色冰攻+130点冰系伤害。并使4
31000	女神技能单体攻击	10	2	0	109	2	170		0	0	0	28	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成80%角色冰攻+140点冰系伤害。并使4
31000	女神技能单体攻击	11	2	0	109	2	170		0	0	0	30	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成80%角色冰攻+150点冰系伤害。并使4
31000	女神技能单体攻击	12	2	0	109	2	170		0	0	0	32	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成80%角色冰攻+160点冰系伤害。并使4
31000	女神技能单体攻击	13	2	0	109	2	170		0	0	0	34	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成80%角色冰攻+170点冰系伤害。并使4
31000	女神技能单体攻击	14	2	0	109	2	170		0	0	0	36	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成80%角色冰攻+180点冰系伤害。并使4
31000	女神技能单体攻击	15	2	0	109	2	170		0	0	0	38	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成80%角色冰攻+190点冰系伤害。并使4
31000	女神技能单体攻击	16	2	0	109	2	170		0	0	0	40	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成80%角色冰攻+200点冰系伤害。并使4
31000	女神技能单体攻击	17	2	0	109	2	170		0	0	0	42	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成80%角色冰攻+210点冰系伤害。并使4
31000	女神技能单体攻击	18	2	0	109	2	170		0	0	0	44	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成80%角色冰攻+220点冰系伤害。并使4
31000	女神技能单体攻击	19	2	0	109	2	170		0	0	0	46	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成80%角色冰攻+230点冰系伤害。并使4
31000	女神技能单体攻击	20	2	0	109	2	170		0	0	0	48	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成80%角色冰攻+240点冰系伤害。并使4
31001	女神技能群体ae	1	2	0	109	2	170		0	0	0	10	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色火攻+50点火系伤害。
31001	女神技能群体ae	2	2	0	109	2	170		0	0	0	12	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色火攻+60点火系伤害。
31001	女神技能群体ae	3	2	0	109	2	170		0	0	0	14	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色火攻+70点火系伤害。
31001	女神技能群体ae	4	2	0	109	2	170		0	0	0	16	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色火攻+80点火系伤害。
31001	女神技能群体ae	5	2	0	109	2	170		0	0	0	18	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色火攻+90点火系伤害。
31001	女神技能群体ae	6	2	0	109	2	170		0	0	0	20	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色火攻+100点火系伤害。
31001	女神技能群体ae	7	2	0	109	2	170		0	0	0	22	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色火攻+110点火系伤害。
31001	女神技能群体ae	8	2	0	109	2	170		0	0	0	24	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色火攻+120点火系伤害。
31001	女神技能群体ae	9	2	0	109	2	170		0	0	0	26	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色火攻+130点火系伤害。
31001	女神技能群体ae	10	2	0	109	2	170		0	0	0	28	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色火攻+140点火系伤害。
31001	女神技能群体ae	11	2	0	109	2	170		0	0	0	30	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色火攻+150点火系伤害。
31001	女神技能群体ae	12	2	0	109	2	170		0	0	0	32	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色火攻+160点火系伤害。
31001	女神技能群体ae	13	2	0	109	2	170		0	0	0	34	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色火攻+170点火系伤害。
31001	女神技能群体ae	14	2	0	109	2	170		0	0	0	36	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色火攻+180点火系伤害。
31001	女神技能群体ae	15	2	0	109	2	170		0	0	0	38	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色火攻+190点火系伤害。
31001	女神技能群体ae	16	2	0	109	2	170		0	0	0	40	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色火攻+200点火系伤害。
31001	女神技能群体ae	17	2	0	109	2	170		0	0	0	42	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色火攻+210点火系伤害。
31001	女神技能群体ae	18	2	0	109	2	170		0	0	0	44	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色火攻+220点火系伤害。
31001	女神技能群体ae	19	2	0	109	2	170		0	0	0	46	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色火攻+230点火系伤害。
31001	女神技能群体ae	20	2	0	109	2	170		0	0	0	48	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色火攻+240点火系伤害。
