id	name	goodsType	imageId	bindType	overlapCount	level	effectId	desc	recycling	recyclePrice	only	offlineDie	discard	printlog	qualityType	lvLimit	suitId	suitGroupId	activateType	deadline	expireType	secondType	equipslotType	career	resId	gemType	openHoleNum	maxStarLevel	attriNum	atk	rit	baseMaxHP	baseMaxMP	hit	dodge	critAtk	critRit	gs	sex	upgradeId
4160603	将军的战神武器	5	24	2	1	160		将军的战神武器	1	1000	0	0	1	0	6	160	1606	6				3	3	-1		2	4	20	3	3753	0	0	0	0	0	0	0		-1	4170603
4160604	将军的战神胸甲	5	14	2	1	160		将军的战神胸甲	1	1000	0	0	1	0	6	160	1606	6				4	4	-1		3	4	20	3	0	2252	0	0	0	0	0	0		-1	4170604
4160605	将军的战神戒指	5	22	2	1	160		将军的战神戒指	1	1000	0	0	1	0	6	160	1606	6				5	5	-1		7	4	20	3	0	0	0	0	0	675	0	0		-1	4170605
4160606	将军的战神裤子	5	16	2	1	160		将军的战神裤子	1	1000	0	0	1	0	6	160	1606	6				6	6	-1		3	4	20	3	0	965	0	0	0	0	0	0		-1	4170606
4160607	将军的战神腰带	5	15	2	1	160		将军的战神腰带	1	1000	0	0	1	0	6	160	1606	6				7	7	-1		1	4	20	3	0	0	12065	0	0	0	0	0		-1	4170607
4160608	将军的战神鞋子	5	17	2	1	160		将军的战神鞋子	1	1000	0	0	1	0	6	160	1606	6				8	8	-1		6	4	20	3	0	0	0	0	675	0	0	0		-1	4170608
4160609	将军的战神手套	5	20	2	1	160		将军的战神手套	1	1000	0	0	1	0	6	160	1606	6				9	9	-1		2	4	20	3	1609	0	0	0	0	0	0	0		-1	4170609
4160700	元帅的战神头盔	5	13	2	1	160		元帅的战神头盔	1	1000	0	0	1	0	7	160	1607	7				0	0	-1		1	5	20	3	0	0	40215	0	0	0	0	0		-1	4170700
4160701	元帅的战神项链	5	23	2	1	160		元帅的战神项链	1	1000	0	0	1	0	7	160	1607	7				1	1	-1		4	5	20	3	0	0	0	0	0	0	825	0		-1	4170701
4160702	元帅的战神肩甲	5	21	2	1	160		元帅的战神肩甲	1	1000	0	0	1	0	7	160	1607	7				2	2	-1		5	5	20	3	0	0	0	0	0	0	0	825		-1	4170702
4160703	元帅的战神武器	5	24	2	1	160		元帅的战神武器	1	1000	0	0	1	0	7	160	1607	7				3	3	-1		2	5	20	3	5362	0	0	0	0	0	0	0		-1	4170703
4160704	元帅的战神胸甲	5	14	2	1	160		元帅的战神胸甲	1	1000	0	0	1	0	7	160	1607	7				4	4	-1		3	5	20	3	0	3217	0	0	0	0	0	0		-1	4170704
4160705	元帅的战神戒指	5	22	2	1	160		元帅的战神戒指	1	1000	0	0	1	0	7	160	1607	7				5	5	-1		7	5	20	3	0	0	0	0	0	825	0	0		-1	4170705
4160706	元帅的战神裤子	5	16	2	1	160		元帅的战神裤子	1	1000	0	0	1	0	7	160	1607	7				6	6	-1		3	5	20	3	0	1379	0	0	0	0	0	0		-1	4170706
4160707	元帅的战神腰带	5	15	2	1	160		元帅的战神腰带	1	1000	0	0	1	0	7	160	1607	7				7	7	-1		1	5	20	3	0	0	17235	0	0	0	0	0		-1	4170707
4160708	元帅的战神鞋子	5	17	2	1	160		元帅的战神鞋子	1	1000	0	0	1	0	7	160	1607	7				8	8	-1		6	5	20	3	0	0	0	0	825	0	0	0		-1	4170708
4160709	元帅的战神手套	5	20	2	1	160		元帅的战神手套	1	1000	0	0	1	0	7	160	1607	7				9	9	-1		2	5	20	3	2298	0	0	0	0	0	0	0		-1	4170709
4170300	新兵的炎魔头盔	5	13	2	1	170		新兵的炎魔头盔	1	1000	0	0	1	0	3	170						0	0	-1		1	2	20	3	0	0	14179	0	0	0	0	0		-1	4180300
4170301	新兵的炎魔项链	5	23	2	1	170		新兵的炎魔项链	1	1000	0	0	1	0	3	170						1	1	-1		4	2	20	3	0	0	0	0	0	0	400	0		-1	4180301
4170302	新兵的炎魔肩甲	5	21	2	1	170		新兵的炎魔肩甲	1	1000	0	0	1	0	3	170						2	2	-1		5	2	20	3	0	0	0	0	0	0	0	400		-1	4180302
4170303	新兵的炎魔武器	5	24	2	1	170		新兵的炎魔武器	1	1000	0	0	1	0	3	170						3	3	-1		2	2	20	3	1891	0	0	0	0	0	0	0		-1	4180303
4170304	新兵的炎魔胸甲	5	14	2	1	170		新兵的炎魔胸甲	1	1000	0	0	1	0	3	170						4	4	-1		3	2	20	3	0	1134	0	0	0	0	0	0		-1	4180304
4170305	新兵的炎魔戒指	5	22	2	1	170		新兵的炎魔戒指	1	1000	0	0	1	0	3	170						5	5	-1		7	2	20	3	0	0	0	0	0	400	0	0		-1	4180305
4170306	新兵的炎魔裤子	5	16	2	1	170		新兵的炎魔裤子	1	1000	0	0	1	0	3	170						6	6	-1		3	2	20	3	0	486	0	0	0	0	0	0		-1	4180306
4170307	新兵的炎魔腰带	5	15	2	1	170		新兵的炎魔腰带	1	1000	0	0	1	0	3	170						7	7	-1		1	2	20	3	0	0	6077	0	0	0	0	0		-1	4180307
4170308	新兵的炎魔鞋子	5	17	2	1	170		新兵的炎魔鞋子	1	1000	0	0	1	0	3	170						8	8	-1		6	2	20	3	0	0	0	0	400	0	0	0		-1	4180308
4170309	新兵的炎魔手套	5	20	2	1	170		新兵的炎魔手套	1	1000	0	0	1	0	3	170						9	9	-1		2	2	20	3	810	0	0	0	0	0	0	0		-1	4180309
4170400	勇士的炎魔头盔	5	13	2	1	170		勇士的炎魔头盔	1	1000	0	0	1	0	4	170						0	0	-1		1	3	20	3	0	0	17724	0	0	0	0	0		-1	4180400
4170401	勇士的炎魔项链	5	23	2	1	170		勇士的炎魔项链	1	1000	0	0	1	0	4	170						1	1	-1		4	3	20	3	0	0	0	0	0	0	400	0		-1	4180401
4170402	勇士的炎魔肩甲	5	21	2	1	170		勇士的炎魔肩甲	1	1000	0	0	1	0	4	170						2	2	-1		5	3	20	3	0	0	0	0	0	0	0	400		-1	4180402
4170403	勇士的炎魔武器	5	24	2	1	170		勇士的炎魔武器	1	1000	0	0	1	0	4	170						3	3	-1		2	3	20	3	2363	0	0	0	0	0	0	0		-1	4180403
4170404	勇士的炎魔胸甲	5	14	2	1	170		勇士的炎魔胸甲	1	1000	0	0	1	0	4	170						4	4	-1		3	3	20	3	0	1418	0	0	0	0	0	0		-1	4180404
4170405	勇士的炎魔戒指	5	22	2	1	170		勇士的炎魔戒指	1	1000	0	0	1	0	4	170						5	5	-1		7	3	20	3	0	0	0	0	0	400	0	0		-1	4180405
4170406	勇士的炎魔裤子	5	16	2	1	170		勇士的炎魔裤子	1	1000	0	0	1	0	4	170						6	6	-1		3	3	20	3	0	608	0	0	0	0	0	0		-1	4180406
4170407	勇士的炎魔腰带	5	15	2	1	170		勇士的炎魔腰带	1	1000	0	0	1	0	4	170						7	7	-1		1	3	20	3	0	0	7596	0	0	0	0	0		-1	4180407
4170408	勇士的炎魔鞋子	5	17	2	1	170		勇士的炎魔鞋子	1	1000	0	0	1	0	4	170						8	8	-1		6	3	20	3	0	0	0	0	400	0	0	0		-1	4180408
4170409	勇士的炎魔手套	5	20	2	1	170		勇士的炎魔手套	1	1000	0	0	1	0	4	170						9	9	-1		2	3	20	3	1013	0	0	0	0	0	0	0		-1	4180409
4170500	少校的炎魔头盔	5	13	2	1	170		少校的炎魔头盔	1	1000	0	0	1	0	5	170	1705	5				0	0	-1		1	4	20	3	0	0	22155	0	0	0	0	0		-1	4180500
4170501	少校的炎魔项链	5	23	2	1	170		少校的炎魔项链	1	1000	0	0	1	0	5	170	1705	5				1	1	-1		4	4	20	3	0	0	0	0	0	0	560	0		-1	4180501
4170502	少校的炎魔肩甲	5	21	2	1	170		少校的炎魔肩甲	1	1000	0	0	1	0	5	170	1705	5				2	2	-1		5	4	20	3	0	0	0	0	0	0	0	560		-1	4180502
4170503	少校的炎魔武器	5	24	2	1	170		少校的炎魔武器	1	1000	0	0	1	0	5	170	1705	5				3	3	-1		2	4	20	3	2954	0	0	0	0	0	0	0		-1	4180503
4170504	少校的炎魔胸甲	5	14	2	1	170		少校的炎魔胸甲	1	1000	0	0	1	0	5	170	1705	5				4	4	-1		3	4	20	3	0	1772	0	0	0	0	0	0		-1	4180504
4170505	少校的炎魔戒指	5	22	2	1	170		少校的炎魔戒指	1	1000	0	0	1	0	5	170	1705	5				5	5	-1		7	4	20	3	0	0	0	0	0	560	0	0		-1	4180505
4170506	少校的炎魔裤子	5	16	2	1	170		少校的炎魔裤子	1	1000	0	0	1	0	5	170	1705	5				6	6	-1		3	4	20	3	0	760	0	0	0	0	0	0		-1	4180506
4170507	少校的炎魔腰带	5	15	2	1	170		少校的炎魔腰带	1	1000	0	0	1	0	5	170	1705	5				7	7	-1		1	4	20	3	0	0	9495	0	0	0	0	0		-1	4180507
4170508	少校的炎魔鞋子	5	17	2	1	170		少校的炎魔鞋子	1	1000	0	0	1	0	5	170	1705	5				8	8	-1		6	4	20	3	0	0	0	0	560	0	0	0		-1	4180508
4170509	少校的炎魔手套	5	20	2	1	170		少校的炎魔手套	1	1000	0	0	1	0	5	170	1705	5				9	9	-1		2	4	20	3	1266	0	0	0	0	0	0	0		-1	4180509
4170600	将军的炎魔头盔	5	13	2	1	170		将军的炎魔头盔	1	1000	0	0	1	0	6	170	1706	6				0	0	-1		1	5	20	3	0	0	31017	0	0	0	0	0		-1	4180600
4170601	将军的炎魔项链	5	23	2	1	170		将军的炎魔项链	1	1000	0	0	1	0	6	170	1706	6				1	1	-1		4	5	20	3	0	0	0	0	0	0	720	0		-1	4180601
4170602	将军的炎魔肩甲	5	21	2	1	170		将军的炎魔肩甲	1	1000	0	0	1	0	6	170	1706	6				2	2	-1		5	5	20	3	0	0	0	0	0	0	0	720		-1	4180602
4170603	将军的炎魔武器	5	24	2	1	170		将军的炎魔武器	1	1000	0	0	1	0	6	170	1706	6				3	3	-1		2	5	20	3	4136	0	0	0	0	0	0	0		-1	4180603
4170604	将军的炎魔胸甲	5	14	2	1	170		将军的炎魔胸甲	1	1000	0	0	1	0	6	170	1706	6				4	4	-1		3	5	20	3	0	2481	0	0	0	0	0	0		-1	4180604
4170605	将军的炎魔戒指	5	22	2	1	170		将军的炎魔戒指	1	1000	0	0	1	0	6	170	1706	6				5	5	-1		7	5	20	3	0	0	0	0	0	720	0	0		-1	4180605
4170606	将军的炎魔裤子	5	16	2	1	170		将军的炎魔裤子	1	1000	0	0	1	0	6	170	1706	6				6	6	-1		3	5	20	3	0	1063	0	0	0	0	0	0		-1	4180606
4170607	将军的炎魔腰带	5	15	2	1	170		将军的炎魔腰带	1	1000	0	0	1	0	6	170	1706	6				7	7	-1		1	5	20	3	0	0	13293	0	0	0	0	0		-1	4180607
4170608	将军的炎魔鞋子	5	17	2	1	170		将军的炎魔鞋子	1	1000	0	0	1	0	6	170	1706	6				8	8	-1		6	5	20	3	0	0	0	0	720	0	0	0		-1	4180608
4170609	将军的炎魔手套	5	20	2	1	170		将军的炎魔手套	1	1000	0	0	1	0	6	170	1706	6				9	9	-1		2	5	20	3	1772	0	0	0	0	0	0	0		-1	4180609
4170700	元帅的炎魔头盔	5	13	2	1	170		元帅的炎魔头盔	1	1000	0	0	1	0	7	170	1707	7				0	0	-1		1	6	20	3	0	0	44310	0	0	0	0	0		-1	4180700
4170701	元帅的炎魔项链	5	23	2	1	170		元帅的炎魔项链	1	1000	0	0	1	0	7	170	1707	7				1	1	-1		4	6	20	3	0	0	0	0	0	0	880	0		-1	4180701
4170702	元帅的炎魔肩甲	5	21	2	1	170		元帅的炎魔肩甲	1	1000	0	0	1	0	7	170	1707	7				2	2	-1		5	6	20	3	0	0	0	0	0	0	0	880		-1	4180702
4170703	元帅的炎魔武器	5	24	2	1	170		元帅的炎魔武器	1	1000	0	0	1	0	7	170	1707	7				3	3	-1		2	6	20	3	5908	0	0	0	0	0	0	0		-1	4180703
4170704	元帅的炎魔胸甲	5	14	2	1	170		元帅的炎魔胸甲	1	1000	0	0	1	0	7	170	1707	7				4	4	-1		3	6	20	3	0	3545	0	0	0	0	0	0		-1	4180704
4170705	元帅的炎魔戒指	5	22	2	1	170		元帅的炎魔戒指	1	1000	0	0	1	0	7	170	1707	7				5	5	-1		7	6	20	3	0	0	0	0	0	880	0	0		-1	4180705
4170706	元帅的炎魔裤子	5	16	2	1	170		元帅的炎魔裤子	1	1000	0	0	1	0	7	170	1707	7				6	6	-1		3	6	20	3	0	1519	0	0	0	0	0	0		-1	4180706
4170707	元帅的炎魔腰带	5	15	2	1	170		元帅的炎魔腰带	1	1000	0	0	1	0	7	170	1707	7				7	7	-1		1	6	20	3	0	0	18990	0	0	0	0	0		-1	4180707
4170708	元帅的炎魔鞋子	5	17	2	1	170		元帅的炎魔鞋子	1	1000	0	0	1	0	7	170	1707	7				8	8	-1		6	6	20	3	0	0	0	0	880	0	0	0		-1	4180708
4170709	元帅的炎魔手套	5	20	2	1	170		元帅的炎魔手套	1	1000	0	0	1	0	7	170	1707	7				9	9	-1		2	6	20	3	2532	0	0	0	0	0	0	0		-1	4180709
4180300	新兵的星辰头盔	5	13	2	1	180		新兵的星辰头盔	1	1000	0	0	1	0	3	180						0	0	-1		1	3	20	3	0	0	15490	0	0	0	0	0		-1	4190300
4180301	新兵的星辰项链	5	23	2	1	180		新兵的星辰项链	1	1000	0	0	1	0	3	180						1	1	-1		4	3	20	3	0	0	0	0	0	0	425	0		-1	4190301
4180302	新兵的星辰肩甲	5	21	2	1	180		新兵的星辰肩甲	1	1000	0	0	1	0	3	180						2	2	-1		5	3	20	3	0	0	0	0	0	0	0	425		-1	4190302
4180303	新兵的星辰武器	5	24	2	1	180		新兵的星辰武器	1	1000	0	0	1	0	3	180						3	3	-1		2	3	20	3	2065	0	0	0	0	0	0	0		-1	4190303
4180304	新兵的星辰胸甲	5	14	2	1	180		新兵的星辰胸甲	1	1000	0	0	1	0	3	180						4	4	-1		3	3	20	3	0	1239	0	0	0	0	0	0		-1	4190304
4180305	新兵的星辰戒指	5	22	2	1	180		新兵的星辰戒指	1	1000	0	0	1	0	3	180						5	5	-1		7	3	20	3	0	0	0	0	0	425	0	0		-1	4190305
4180306	新兵的星辰裤子	5	16	2	1	180		新兵的星辰裤子	1	1000	0	0	1	0	3	180						6	6	-1		3	3	20	3	0	531	0	0	0	0	0	0		-1	4190306
4180307	新兵的星辰腰带	5	15	2	1	180		新兵的星辰腰带	1	1000	0	0	1	0	3	180						7	7	-1		1	3	20	3	0	0	6638	0	0	0	0	0		-1	4190307
4180308	新兵的星辰鞋子	5	17	2	1	180		新兵的星辰鞋子	1	1000	0	0	1	0	3	180						8	8	-1		6	3	20	3	0	0	0	0	425	0	0	0		-1	4190308
4180309	新兵的星辰手套	5	20	2	1	180		新兵的星辰手套	1	1000	0	0	1	0	3	180						9	9	-1		2	3	20	3	885	0	0	0	0	0	0	0		-1	4190309
4180400	勇士的星辰头盔	5	13	2	1	180		勇士的星辰头盔	1	1000	0	0	1	0	4	180						0	0	-1		1	4	20	3	0	0	19362	0	0	0	0	0		-1	4190400
4180401	勇士的星辰项链	5	23	2	1	180		勇士的星辰项链	1	1000	0	0	1	0	4	180						1	1	-1		4	4	20	3	0	0	0	0	0	0	425	0		-1	4190401
4180402	勇士的星辰肩甲	5	21	2	1	180		勇士的星辰肩甲	1	1000	0	0	1	0	4	180						2	2	-1		5	4	20	3	0	0	0	0	0	0	0	425		-1	4190402
4180403	勇士的星辰武器	5	24	2	1	180		勇士的星辰武器	1	1000	0	0	1	0	4	180						3	3	-1		2	4	20	3	2582	0	0	0	0	0	0	0		-1	4190403
4180404	勇士的星辰胸甲	5	14	2	1	180		勇士的星辰胸甲	1	1000	0	0	1	0	4	180						4	4	-1		3	4	20	3	0	1549	0	0	0	0	0	0		-1	4190404
4180405	勇士的星辰戒指	5	22	2	1	180		勇士的星辰戒指	1	1000	0	0	1	0	4	180						5	5	-1		7	4	20	3	0	0	0	0	0	425	0	0		-1	4190405
4180406	勇士的星辰裤子	5	16	2	1	180		勇士的星辰裤子	1	1000	0	0	1	0	4	180						6	6	-1		3	4	20	3	0	664	0	0	0	0	0	0		-1	4190406
4180407	勇士的星辰腰带	5	15	2	1	180		勇士的星辰腰带	1	1000	0	0	1	0	4	180						7	7	-1		1	4	20	3	0	0	8298	0	0	0	0	0		-1	4190407
4180408	勇士的星辰鞋子	5	17	2	1	180		勇士的星辰鞋子	1	1000	0	0	1	0	4	180						8	8	-1		6	4	20	3	0	0	0	0	425	0	0	0		-1	4190408
4180409	勇士的星辰手套	5	20	2	1	180		勇士的星辰手套	1	1000	0	0	1	0	4	180						9	9	-1		2	4	20	3	1106	0	0	0	0	0	0	0		-1	4190409
4180500	少校的星辰头盔	5	13	2	1	180		少校的星辰头盔	1	1000	0	0	1	0	5	180	1805	5				0	0	-1		1	5	20	3	0	0	24203	0	0	0	0	0		-1	4190500
4180501	少校的星辰项链	5	23	2	1	180		少校的星辰项链	1	1000	0	0	1	0	5	180	1805	5				1	1	-1		4	5	20	3	0	0	0	0	0	0	595	0		-1	4190501
4180502	少校的星辰肩甲	5	21	2	1	180		少校的星辰肩甲	1	1000	0	0	1	0	5	180	1805	5				2	2	-1		5	5	20	3	0	0	0	0	0	0	0	595		-1	4190502
4180503	少校的星辰武器	5	24	2	1	180		少校的星辰武器	1	1000	0	0	1	0	5	180	1805	5				3	3	-1		2	5	20	3	3227	0	0	0	0	0	0	0		-1	4190503
4180504	少校的星辰胸甲	5	14	2	1	180		少校的星辰胸甲	1	1000	0	0	1	0	5	180	1805	5				4	4	-1		3	5	20	3	0	1936	0	0	0	0	0	0		-1	4190504
4180505	少校的星辰戒指	5	22	2	1	180		少校的星辰戒指	1	1000	0	0	1	0	5	180	1805	5				5	5	-1		7	5	20	3	0	0	0	0	0	595	0	0		-1	4190505
4180506	少校的星辰裤子	5	16	2	1	180		少校的星辰裤子	1	1000	0	0	1	0	5	180	1805	5				6	6	-1		3	5	20	3	0	830	0	0	0	0	0	0		-1	4190506
4180507	少校的星辰腰带	5	15	2	1	180		少校的星辰腰带	1	1000	0	0	1	0	5	180	1805	5				7	7	-1		1	5	20	3	0	0	10373	0	0	0	0	0		-1	4190507
4180508	少校的星辰鞋子	5	17	2	1	180		少校的星辰鞋子	1	1000	0	0	1	0	5	180	1805	5				8	8	-1		6	5	20	3	0	0	0	0	595	0	0	0		-1	4190508
4180509	少校的星辰手套	5	20	2	1	180		少校的星辰手套	1	1000	0	0	1	0	5	180	1805	5				9	9	-1		2	5	20	3	1383	0	0	0	0	0	0	0		-1	4190509
4180600	将军的星辰头盔	5	13	2	1	180		将军的星辰头盔	1	1000	0	0	1	0	6	180	1806	6				0	0	-1		1	6	20	3	0	0	33884	0	0	0	0	0		-1	4190600
4180601	将军的星辰项链	5	23	2	1	180		将军的星辰项链	1	1000	0	0	1	0	6	180	1806	6				1	1	-1		4	6	20	3	0	0	0	0	0	0	765	0		-1	4190601
4180602	将军的星辰肩甲	5	21	2	1	180		将军的星辰肩甲	1	1000	0	0	1	0	6	180	1806	6				2	2	-1		5	6	20	3	0	0	0	0	0	0	0	765		-1	4190602
4180603	将军的星辰武器	5	24	2	1	180		将军的星辰武器	1	1000	0	0	1	0	6	180	1806	6				3	3	-1		2	6	20	3	4518	0	0	0	0	0	0	0		-1	4190603
4180604	将军的星辰胸甲	5	14	2	1	180		将军的星辰胸甲	1	1000	0	0	1	0	6	180	1806	6				4	4	-1		3	6	20	3	0	2711	0	0	0	0	0	0		-1	4190604
4180605	将军的星辰戒指	5	22	2	1	180		将军的星辰戒指	1	1000	0	0	1	0	6	180	1806	6				5	5	-1		7	6	20	3	0	0	0	0	0	765	0	0		-1	4190605
4180606	将军的星辰裤子	5	16	2	1	180		将军的星辰裤子	1	1000	0	0	1	0	6	180	1806	6				6	6	-1		3	6	20	3	0	1162	0	0	0	0	0	0		-1	4190606
4180607	将军的星辰腰带	5	15	2	1	180		将军的星辰腰带	1	1000	0	0	1	0	6	180	1806	6				7	7	-1		1	6	20	3	0	0	14522	0	0	0	0	0		-1	4190607
4180608	将军的星辰鞋子	5	17	2	1	180		将军的星辰鞋子	1	1000	0	0	1	0	6	180	1806	6				8	8	-1		6	6	20	3	0	0	0	0	765	0	0	0		-1	4190608
4180609	将军的星辰手套	5	20	2	1	180		将军的星辰手套	1	1000	0	0	1	0	6	180	1806	6				9	9	-1		2	6	20	3	1936	0	0	0	0	0	0	0		-1	4190609
4180700	元帅的星辰头盔	5	13	2	1	180		元帅的星辰头盔	1	1000	0	0	1	0	7	180	1807	7				0	0	-1		1	7	20	3	0	0	48405	0	0	0	0	0		-1	4190700
4180701	元帅的星辰项链	5	23	2	1	180		元帅的星辰项链	1	1000	0	0	1	0	7	180	1807	7				1	1	-1		4	7	20	3	0	0	0	0	0	0	935	0		-1	4190701
4180702	元帅的星辰肩甲	5	21	2	1	180		元帅的星辰肩甲	1	1000	0	0	1	0	7	180	1807	7				2	2	-1		5	7	20	3	0	0	0	0	0	0	0	935		-1	4190702
4180703	元帅的星辰武器	5	24	2	1	180		元帅的星辰武器	1	1000	0	0	1	0	7	180	1807	7				3	3	-1		2	7	20	3	6454	0	0	0	0	0	0	0		-1	4190703
4180704	元帅的星辰胸甲	5	14	2	1	180		元帅的星辰胸甲	1	1000	0	0	1	0	7	180	1807	7				4	4	-1		3	7	20	3	0	3872	0	0	0	0	0	0		-1	4190704
4180705	元帅的星辰戒指	5	22	2	1	180		元帅的星辰戒指	1	1000	0	0	1	0	7	180	1807	7				5	5	-1		7	7	20	3	0	0	0	0	0	935	0	0		-1	4190705
4180706	元帅的星辰裤子	5	16	2	1	180		元帅的星辰裤子	1	1000	0	0	1	0	7	180	1807	7				6	6	-1		3	7	20	3	0	1660	0	0	0	0	0	0		-1	4190706
4180707	元帅的星辰腰带	5	15	2	1	180		元帅的星辰腰带	1	1000	0	0	1	0	7	180	1807	7				7	7	-1		1	7	20	3	0	0	20745	0	0	0	0	0		-1	4190707
4180708	元帅的星辰鞋子	5	17	2	1	180		元帅的星辰鞋子	1	1000	0	0	1	0	7	180	1807	7				8	8	-1		6	7	20	3	0	0	0	0	935	0	0	0		-1	4190708
4180709	元帅的星辰手套	5	20	2	1	180		元帅的星辰手套	1	1000	0	0	1	0	7	180	1807	7				9	9	-1		2	7	20	3	2766	0	0	0	0	0	0	0		-1	4190709
4190300	新兵的泰坦头盔	5	13	2	1	190		新兵的泰坦头盔	1	1000	0	0	1	0	3	190						0	0	-1		1	4	20	3	0	0	16800	0	0	0	0	0		-1	0
4190301	新兵的泰坦项链	5	23	2	1	190		新兵的泰坦项链	1	1000	0	0	1	0	3	190						1	1	-1		4	4	20	3	0	0	0	0	0	0	450	0		-1	0
4190302	新兵的泰坦肩甲	5	21	2	1	190		新兵的泰坦肩甲	1	1000	0	0	1	0	3	190						2	2	-1		5	4	20	3	0	0	0	0	0	0	0	450		-1	4999991
4190303	新兵的泰坦武器	5	24	2	1	190		新兵的泰坦武器	1	1000	0	0	1	0	3	190						3	3	-1		2	4	20	3	2240	0	0	0	0	0	0	0		-1	4999992
4190304	新兵的泰坦胸甲	5	14	2	1	190		新兵的泰坦胸甲	1	1000	0	0	1	0	3	190						4	4	-1		3	4	20	3	0	1344	0	0	0	0	0	0		-1	4999993
4190305	新兵的泰坦戒指	5	22	2	1	190		新兵的泰坦戒指	1	1000	0	0	1	0	3	190						5	5	-1		7	4	20	3	0	0	0	0	0	450	0	0		-1	0
4190306	新兵的泰坦裤子	5	16	2	1	190		新兵的泰坦裤子	1	1000	0	0	1	0	3	190						6	6	-1		3	4	20	3	0	576	0	0	0	0	0	0		-1	0
4190307	新兵的泰坦腰带	5	15	2	1	190		新兵的泰坦腰带	1	1000	0	0	1	0	3	190						7	7	-1		1	4	20	3	0	0	7200	0	0	0	0	0		-1	0
4190308	新兵的泰坦鞋子	5	17	2	1	190		新兵的泰坦鞋子	1	1000	0	0	1	0	3	190						8	8	-1		6	4	20	3	0	0	0	0	450	0	0	0		-1	0
4190309	新兵的泰坦手套	5	20	2	1	190		新兵的泰坦手套	1	1000	0	0	1	0	3	190						9	9	-1		2	4	20	3	960	0	0	0	0	0	0	0		-1	0
4190400	勇士的泰坦头盔	5	13	2	1	190		勇士的泰坦头盔	1	1000	0	0	1	0	4	190						0	0	-1		1	5	20	3	0	0	21000	0	0	0	0	0		-1	0
4190401	勇士的泰坦项链	5	23	2	1	190		勇士的泰坦项链	1	1000	0	0	1	0	4	190						1	1	-1		4	5	20	3	0	0	0	0	0	0	450	0		-1	0
4190402	勇士的泰坦肩甲	5	21	2	1	190		勇士的泰坦肩甲	1	1000	0	0	1	0	4	190						2	2	-1		5	5	20	3	0	0	0	0	0	0	0	450		-1	0
4190403	勇士的泰坦武器	5	24	2	1	190		勇士的泰坦武器	1	1000	0	0	1	0	4	190						3	3	-1		2	5	20	3	2800	0	0	0	0	0	0	0		-1	0
4190404	勇士的泰坦胸甲	5	14	2	1	190		勇士的泰坦胸甲	1	1000	0	0	1	0	4	190						4	4	-1		3	5	20	3	0	1680	0	0	0	0	0	0		-1	0
4190405	勇士的泰坦戒指	5	22	2	1	190		勇士的泰坦戒指	1	1000	0	0	1	0	4	190						5	5	-1		7	5	20	3	0	0	0	0	0	450	0	0		-1	0
4190406	勇士的泰坦裤子	5	16	2	1	190		勇士的泰坦裤子	1	1000	0	0	1	0	4	190						6	6	-1		3	5	20	3	0	720	0	0	0	0	0	0		-1	0
4190407	勇士的泰坦腰带	5	15	2	1	190		勇士的泰坦腰带	1	1000	0	0	1	0	4	190						7	7	-1		1	5	20	3	0	0	9000	0	0	0	0	0		-1	0
4190408	勇士的泰坦鞋子	5	17	2	1	190		勇士的泰坦鞋子	1	1000	0	0	1	0	4	190						8	8	-1		6	5	20	3	0	0	0	0	450	0	0	0		-1	0
4190409	勇士的泰坦手套	5	20	2	1	190		勇士的泰坦手套	1	1000	0	0	1	0	4	190						9	9	-1		2	5	20	3	1200	0	0	0	0	0	0	0		-1	0
4190500	少校的泰坦头盔	5	13	2	1	190		少校的泰坦头盔	1	1000	0	0	1	0	5	190	1905	5				0	0	-1		1	6	20	3	0	0	26250	0	0	0	0	0		-1	0
4190501	少校的泰坦项链	5	23	2	1	190		少校的泰坦项链	1	1000	0	0	1	0	5	190	1905	5				1	1	-1		4	6	20	3	0	0	0	0	0	0	630	0		-1	0
4190502	少校的泰坦肩甲	5	21	2	1	190		少校的泰坦肩甲	1	1000	0	0	1	0	5	190	1905	5				2	2	-1		5	6	20	3	0	0	0	0	0	0	0	630		-1	0
4190503	少校的泰坦武器	5	24	2	1	190		少校的泰坦武器	1	1000	0	0	1	0	5	190	1905	5				3	3	-1		2	6	20	3	3500	0	0	0	0	0	0	0		-1	0
4190504	少校的泰坦胸甲	5	14	2	1	190		少校的泰坦胸甲	1	1000	0	0	1	0	5	190	1905	5				4	4	-1		3	6	20	3	0	2100	0	0	0	0	0	0		-1	0
4190505	少校的泰坦戒指	5	22	2	1	190		少校的泰坦戒指	1	1000	0	0	1	0	5	190	1905	5				5	5	-1		7	6	20	3	0	0	0	0	0	630	0	0		-1	0
4190506	少校的泰坦裤子	5	16	2	1	190		少校的泰坦裤子	1	1000	0	0	1	0	5	190	1905	5				6	6	-1		3	6	20	3	0	900	0	0	0	0	0	0		-1	0
4190507	少校的泰坦腰带	5	15	2	1	190		少校的泰坦腰带	1	1000	0	0	1	0	5	190	1905	5				7	7	-1		1	6	20	3	0	0	11250	0	0	0	0	0		-1	0
4190508	少校的泰坦鞋子	5	17	2	1	190		少校的泰坦鞋子	1	1000	0	0	1	0	5	190	1905	5				8	8	-1		6	6	20	3	0	0	0	0	630	0	0	0		-1	0
