id	initiative	alertArea	chase	chaseArea	shoutWorth	shoutRate	shoutArea	fleeWorth	fleeRate	hatredMonsterID1	hatredMonsterID2	hatredMonsterID3	hatredMonsterID4	actionId	actionLinks	normalSkill	normalskilllevel	deathShout	hpRate1	skill1	level1	shout1	hpRate2	skill2	level2	shout2	hpRate3	skill3	level3	shout3	hpRate4	skill4	level4	shout4	hpRate5	skill5	level5	shout5	deathRefreshGroup	birthShout	deathSkillId
01syt100	0	400	1	1800										1	1013	20001	1	我的失败，会激起更大的仇恨，凡人																							
01syt101	0	320	1	500										1		20001	1																								
01syt110	0	400	1	500										1		20001	1																								
01syt120	0	320	1	500										1		20001	1																								
01syt121	1	400	1	500										1		20002	1																								
01syt130	0	320	1	500										1		20001	1																								
01syt140	0	320	1	500										1	1000,1001,1009	20001	1	尘归尘，土归土，拍拍身上土																							
01syt150	0	320	1	500										1		20001	1																								
01syt151	1	400	1	500										1		20002	1																								
01syt160	0	320	1	500										1		20001	1																								
01syt161	1	320	1	500										1		20001	1																								
01syt170	0	320	1	500										1		20001	1																								
01syt171	1	400	1	500										1		20002	1																								
01syt180	0	320	1	500										1		20001	1																								
01syt181	1	320	1	500										1		20002	1																								
01syt190	1	400	1	500										1		20001	1																								
01syt191	1	1800	0	500										3		20002	1		100	5002	1	有天雷柱在，别想动我老大一根汗毛。																			
01syt200	0	320	1	500										1		20001	1																								
01syt201	0	320	1	500										1		20001	1																								
01syt202	1	400	1	500										1		20001	1																								
01syt210	1	320	1	500										1	1002,1009	20001	1																								
01syt211	1	340	1	500										1		20001	1																								
01syt220	1	320	1	500										1		20001	1																								
01syt221	1	1800	0	500										3		20002	1																								
01syt230	1	320	1	500										1		20001	1																								
01syt240	1	320	1	500										1		20001	1	太安静了，孩子，你会害怕的																							
01syt241	0	340	1	500										1		20001	1																								
01syt242	1	340	1	500										1		20001	1																								
01syt250	0	320	1	500										1	1003,1009	20001	1																								
01syt251	1	340	1	500										1		20001	1																								
01syt260	0	320	1	500										1	1004,1009	20001	1																								
01syt261	1	340	1	500										1		20001	1																								
01syt270	0	320	1	500										1	1005,1009	20001	1	来过的人不多，活下去的没有																							
01syt271	1	340	1	500										1		20001	1																								
01syt280	0	320	1	500										1	1006,1009	20001	1																								
01syt281	1	340	1	500										1		20001	1																								
01syt290	0	320	1	2800										1	1007,1008,1009	20001	1	我才是三界的霸主																							
																																									
																																									
01syt141	1	600	1	1800										1		20001	1																								
01syt212	1	600	1	1800										1		20001	1																								
01syt252	1	600	1	1800										1		20001	1		10	5005	1	Đại Vương vạn tuế!																			
01syt262	1	600	1	1800										1		20001	1		50	5006	1	Ý niệm của ta có thể hồi sinh ngươi!																			
01syt272	1	600	1	1800										1		20001	1		10	5007	1	Diệt hồn thiên binh!																			
01syt282	1	600	1	1800										1		20001	1		50	5006	1	Ý niệm của ta có thể hồi sinh ngươi!																			
01syt291	1	600	1	1800										1		20001	1																								
01syt292	1	600	1	1800										1		20001	1																								
01syt293	1	600	1	1800										1		20001	1																								
01syt294	1	600	1	1800										1		20001	1																								
01syt295	1	600	1	1800										1		20001	1																								
																																									
																																									
01n107	1	320	1	450										3		20002	1																								
01n108	1	320	1	450										3		20002	1																								
01n109	1	320	1	450										3		20002	1																								
																																									
01ywboss01	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss02	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss03	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss04	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss05	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss06	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss07	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss08	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss09	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
01ywboss10	0	180	1	650										1		20002	1	晚上小心你的背后！	95	5001	1																				
																																									
01bdqxn001	1	3600	0											3		5013	1		70			Mau diệt lũ nghiệp chướng!	50			Tập trung tiên lực trừ yêu nghiệt!	30			Các bằng hữu! Hãy giải vây cho ta!	10			Chẳng lẽ phải cho lũ nghiệp chướng này khốn khổ!							
01bdqxn002	1	3600	0											3		5014	1																								
01bdqx001	1	1800	1	18000										1		20001	1																								
01bdqx002	1	1800	1	18000										1		20001	1																								
01bdqx003	1	1800	1	18000										1		20001	1																								
01bdqx004	1	1800	1	18000										1		20001	1																								
01bdqx005	1	1800	1	18000										1		20001	1																								
01bdqx006	1	1800	1	18000										1		20001	1																								
01bdqx007	1	1800	1	18000										1		20001	1																								
01bdqx008	1	1800	1	18000										1		20001	1																								
01bdqx009	1	1800	1	18000										1		20001	1																								
01bdqx010	1	1800	1	18000										1		20001	1																								
01bdqx011	1	1800	1	18000										1		20001	1																								
01bdqx012	1	1800	1	18000										1		20001	1																								
01bdqx013	1	1800	1	18000										1		20001	1																								
01bdqx014	1	1800	1	18000										1		20001	1																								
01bdqx015	1	1800	1	18000										1		20001	1																								
01bdqx016	1	1800	1	18000										1		20001	1																								
01bdqx017	1	1800	1	18000										1		20001	1																								
01bdqx018	1	1800	1	18000										1		20001	1																								
01bdqx019	1	1800	1	18000										1		20001	1																								
01bdqx020	1	1800	1	18000										1		20001	1																								
01bdqx021	1	1800	1	18000										1		20001	1																								
01bdqx022	1	1800	1	18000										1		20001	1																								
01bdqx023	1	1800	1	18000										1		20001	1																								
