npcid	npcname	npctype	level	resid	headResId	bodyResId	boss	forceId	exp	minMoney	maxMoney	bindMoney	magicSoul	totalMagicSoul	xp	zp	lootNpc	lootWorld	maxHP	maxMP	phyAtk	iceAtk	fireAtk	phyRit	iceRit	fireRit	speed	dodge	hit	critAtk	critRit	slowRitRate	exposeArmorRitRate	weakRitRate	fixedRitRate	blowFlyRitRate	lullRitRate	tiredRitRate	silenceRitRate	bloodRitRate	lightRitRate	charmRitRate	comaRitRate	agedRitRate	gossip	lockType	function	desc	funcResId	resRate	musicId	questHatred	shieldFunc	showName
01n103	七阶美猴王	1	80	10103	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	五百年前我大闹天宫之时，你爷爷的爷爷还在地上爬呢！怎地？不服？吃俺老孙一棒！！	1		不知道啊		10				
01n104	财神	1	80	10133	21	15	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我这里有很多珍奇异宝，最多的就是金钱，客官如果有能力，何不来试试？？？	1	财神副本	不知道啊	210	10				
01n105	神兽美猴王	1	80	10103	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	三太子和三公子，都是小三，果然麻烦。	1		不知道啊		10	84			
01n106	昆仑守护者	1	80	10101	23	17	0	3	0	0	0	0							36067949	36067949	6047	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我的师傅，是沙巴克的大刀守卫！你懂得！	1		不知道啊		10				
01n107	玉虚守护者	1	80	10102	23	17	0	4	0	0	0	0							36067949	36067949	6047	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我的师傅，是沙巴克的大刀守卫！你懂得！	1		不知道啊		10				
01n108	九黎守护者	1	80	10103	23	17	0	5	0	0	0	0							36067949	36067949	6047	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我的师傅，是沙巴克的大刀守卫！你懂得！	1		不知道啊		10				
01n109	三界资源使者	1	80	10033			0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	资源战每日1次，12:00-14:00开放。	1	资源战	不知道啊		10	57			
01n110	战场管理员	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	魔王殿战场将为你全天开放，33级才能进入。里面不光有噩梦般的怪物，更有其他阵营的寻宝者。	1		不知道啊		10				
01n111	昆仑传送员	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	1		不知道啊		10				
01n112	玉虚传送员	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	1		不知道啊		10				
01n113	九黎传送员	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	1		不知道啊		10				
01n114	帮派仙兽	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	1		不知道啊		10				
01n115	仙兽管理员	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	让你们老大拿些钱来，我就放出镇帮神兽，与你们戏耍一番。要不就等晚上的“仙兽逆袭”活动吧！	1		不知道啊		10				
01n116	“保卫朝歌”传送师	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	“保卫朝歌，人人有责，诛灭巫族，还我三界！”	1		不知道啊		11	65			
01n117	拍卖行管理员	1	80	10132	27	21	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我听说下一版本，将收取98.95%的拍卖手续费！	1	拍卖行管理员	不知道啊	214	11	66			
01n118	一星帮派仙兽	2	30	10132	27	21	1	2	160	0	0	0					1098		377403	377403	269	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n119	二星帮派仙兽	2	35	10132	27	21	1	2	185	0	0	0					1099		477938	477938	309	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n120	三星帮派仙兽	2	40	10132	27	21	1	2	210	0	0	0					1100		595117	595117	348	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n121	四星帮派仙兽	2	45	10132	27	21	1	2	235	0	0	0					1101		738131	738131	388	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n122	五星帮派仙兽	2	50	10132	27	21	1	2	260	0	0	0					1102		904210	904210	428	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n123	六星帮派仙兽	2	50	10132	27	21	1	2	260	0	0	0					1103		996891	996891	428	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n124	七星帮派仙兽	2	50	10132	27	21	1	2	260	0	0	0					1104		1099073	1099073	428	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n125	八星帮派仙兽	2	50	10132	27	21	1	2	260	0	0	0					1105		1211728	1211728	428	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n126	九星帮派仙兽	2	50	10132	27	21	1	2	260	0	0	0					1106		1335930	1335930	428	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想离开的时候记得来找我。	0		不知道啊		11				
01n127	小青	1	80	10070	7	1	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	人是铁，范儿是钢，一天不装憋得慌！	1		不知道啊		10	116			
01n128	九尾狐使者	1	80	10139	7	1	0	1	0	0	0	1							65535	65535	65535	1	1	20	131	1	130	501	15001	501	1	1	0	0	0	0	0	0	0	0	0	0	0	0	上帝肯定会原谅我的，因为那是他的职业。	1		不知道啊		11				
01n129	战旗	1	80	20093	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	战旗，尊严的象征，神圣不容侵犯！	1		不知道啊		10	75			
01n130	坐骑仙师	1	80	10154	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	你再敢说我骑的这是“黄鼠狼”，我就哭给你看-^-，这是剩兽。。。不对圣兽！哇。哇。。哇。。。你欺负人！！	1		不知道啊	278	10	67			
01n131	地狱谛听	1	80	10156	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	看我的最终地狱夺命斩！	1		不知道啊		10				
01n132	麒麟坐骑	1	80	60023	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	想驾驭我，你还早了点，加油进化你的坐骑吧，小子！	1		不知道啊		10				
01n133	祥龙坐骑(圣兽)	1	80	60021	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	骑你妹啊，骑！表以为我是大龄圣骑，就可以随意欺辱！	1		不知道啊		10				
01n134	金灵圣母	1	80	10096	7	1	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	脸先着地，无力回天。	1		不知道啊		10				
01n135	无当圣母	1	80	10093	6	0	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	真正的勇士敢于正视漂亮的美眉，敢于直面惨淡的单身。	1		不知道啊		10				
01n136	龟灵圣母	1	80	10090	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	就你这个样子，这个年龄，已经跌破发行价了。	1		不知道啊		10				
01n137	赵公明	1	80	10072	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	作为失败的典型，你实在是太成功了。	1		不知道啊		10	118			
01n138	云霄	1	80	10071	6	0	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	绝口不提不是因为忘记，而是因为铭记。	1		不知道啊		10				
01n139	碧霄	1	80	10046	7	1	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	要不是打不过你，我早就和你翻脸了。	1		不知道啊		10	119			
01n140	琼霄	1	80	10056	7	1	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	曾经有一个星探，拿了我的签名照去卖钱。。。	1		不知道啊		10	131			
01n141	羽翼仙	1	80	10125	8	2	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我这心碎得，捧出来跟饺子馅似的。	1		不知道啊		10				
01n142	乌云仙	1	80	10106	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	对牛弹琴不算什么能耐，对牛谈情才叫真本事。	1		不知道啊		10				
01n143	赤月神君	1	80	10141	18	12	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	路漫漫其修远兮，不如我们去打的。	1		不知道啊		10	120			
01n144	白水神君	1	80	10142	27	21	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	当你做对的时候，没有人会记得,当你做错的时候，连呼吸都是错。	1		不知道啊		10	121			
01n145	青阳神君	1	80	10122	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	鸡蛋从外面打破的是食物,从里面打破的是生命	1		不知道啊		10				
01n146	古族古元	1	80	10066	25	19	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	最伤人的话，总出自最温柔的嘴。	1		不知道啊		10	123			
01n147	古族古真	1	80	10050	18	12	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	人的状态有四种：忙、很忙、非常忙、不慌不忙	1		不知道啊		10				
01n148	药族药星极	1	80	10042	13	7	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我是人，你不是我，所以你不是人。	1		不知道啊		10				
01n149	 药族药尘	1	80	10057	8	2	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	当金钱站起来说话时，所有的真理就都去睡觉了。	1		不知道啊		10	124			
01n150	雷族邙天尺	1	80	10068	14	8	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	你不能当饭吃，可是我一看到你就饱了。	1		不知道啊		10				
01n151	炎族火炫	1	80	10098	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	茶叶真的很可怜，被人泡的时候夸他好，泡完就被无情的扔了。	1		不知道啊		10	125			
01n152	 太上老君	1	80	10124	8	2	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	没钱时，有一群朋友；有钱时，有一群保镖……	1		不知道啊		10	127			
01n153	元始天尊	1	80	10060	14	8	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	人生就像烙饼,得翻够了回合才能成熟。	1		不知道啊		10	128			
01n154	通天教主	1	80	10100	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	世界上最大的教堂也装不下你的罪恶。	1		不知道啊		10	129			
01n155	威望勋章长老	1	80	10149	25	19	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	威望勋章兑换《天师》系列称号就找我吧！威望勋章，多和你的朋友一起游戏就可以积攒了！	1		不知道啊		10				
01n156	荣誉仙子	1	80	10107	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	荣誉值兑换《将军》系列称号就找我吧！荣誉值怎么获得？参加阵营活动吧！	1		不知道啊		10				
01n157	VIP副本仙子	1	80	10143	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	VIP的专属副本，成为VIP之后我才能让你进入哦！	1		不知道啊		10				
01n158	鼓舞小倩	1	80	10143	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	当九尾狐与雷震子一次次倒下时，你有想过他们背后的故事么？你只看到一个面，但万事有果，亦有因。	1		不知道啊	249	10				
01n159	封神榜活动	1	80	10143	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	登峰造极，谁与争锋！倚天屠龙，号令天下，莫敢不从！	1		不知道啊		10	68			
01n160	VIP限购npc	1	80	10143	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	登峰造极，谁与争锋！倚天屠龙，号令天下，莫敢不从！	1		不知道啊		10				
01n161	神仙福地接引	1	80	10135	6	0	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	神仙福地每两个小时开放一次，产出若干宝箱，开启宝箱可以获得各种奖励。	1	神仙福地	不知道啊	279	10				
01n162	巨鹿战场使者	1	80	10098	18	12	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	最伤人的话，总出自最温柔的嘴。	1		不知道啊		10	123			
01n163	轩辕战场使者	1	80	10050	18	12	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	人的状态有四种：忙、很忙、非常忙、不慌不忙	1		不知道啊		10				
01n164	蚩尤战场使者	1	80	10042	13	7	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	我是人，你不是我，所以你不是人。	1		不知道啊		10				
01n165	南疆战场使者	1	80	10057	8	2	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	当金钱站起来说话时，所有的真理就都去睡觉了。	1		不知道啊		10	124			
01n166	孟津战场使者	1	80	10068	14	8	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	你不能当饭吃，可是我一看到你就饱了。	1		不知道啊		10				
01n167	法宝大法师	1	80	10148	8	2	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	法宝我有，上酒，上酒！	1		不知道啊		10	86			
01n168	九天圣女	1	80	10137	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	剩女怜惜的望着你，似乎早已将你看透，看来她已经知道你失去了什么。。。对你毫无兴趣了\n“去集齐中下卷，或者将上卷给我，我多少给你些奖励”	1		不知道啊		10				
01n169	第一界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第三界BOSS一句话攻略：优先击杀乾为天之精，减少伤害！	1		不知道啊		10				
01n170	第二界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第三界BOSS一句话攻略：优先击杀乾为天之精，减少伤害！	1		不知道啊		10				
01n171	第三界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第三界BOSS一句话攻略：优先击杀乾为天之精，减少伤害！	1		不知道啊		10				
01n172	第四界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第六界BOSS一句话攻略：BOSS释放技能的时候尽量的躲远。	1		不知道啊		10				
01n173	第五界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第六界BOSS一句话攻略：BOSS释放技能的时候尽量的躲远。	1		不知道啊		10				
01n174	第六界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第六界BOSS一句话攻略：BOSS释放技能的时候尽量的躲远。	1		不知道啊		10				
01n175	第七界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第九界BOSS一句话攻略：轮流攻击两个BOSS，减少DEBUFF的堆叠。	1		不知道啊		10				
01n176	第八界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第九界BOSS一句话攻略：轮流攻击两个BOSS，减少DEBUFF的堆叠。	1		不知道啊		10				
01n177	第九界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第九界BOSS一句话攻略：轮流攻击两个BOSS，减少DEBUFF的堆叠。	1		不知道啊		10				
01n178	第十界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十二界BOSS一句话攻略：将三个BOSS尽量拉开，集中火力先消灭一个。	1		不知道啊		10				
01n179	第十一界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十二界BOSS一句话攻略：将三个BOSS尽量拉开，集中火力先消灭一个。	1		不知道啊		10				
01n180	第十二界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十二界BOSS一句话攻略：将三个BOSS尽量拉开，集中火力先消灭一个。	1		不知道啊		10				
01n181	第十三界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十五界BOSS一句话攻略：优先击杀艮为山怪，减少BOSS恢复血量。最后击杀不周山之子，召唤最终BOSS	1		不知道啊		10				
01n182	第十四界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十五界BOSS一句话攻略：优先击杀艮为山怪，减少BOSS恢复血量。最后击杀不周山之子，召唤最终BOSS	1		不知道啊		10				
01n183	第十五界看守	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十五界BOSS一句话攻略：优先击杀艮为山怪，减少BOSS恢复血量。最后击杀不周山之子，召唤最终BOSS	1		不知道啊		10				
01n184	仙兽活动使者	1	80	10143	10	4	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	二级以上帮派，每日20:30-21：00可以参与仙兽逆袭活动。只有掌门可以召唤仙兽哦！	1		不知道啊		10				
01n185	不周山守门人	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	不周山组队副本，每天可以进入接取日常任务获得奖励。每三界一个BOSS，入口NPC处可以看到BOSS战攻略。	1		不知道啊	280	10				
01n186	第1-3界看守长	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第三界BOSS一句话攻略：优先击杀乾为天之精，减少伤害！	1		不知道啊		10				
01n187	第4-6界看守长	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第六界BOSS一句话攻略：BOSS释放技能的时候尽量的躲远。	1		不知道啊		10				
01n188	第7-9界看守长	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第九界BOSS一句话攻略：轮流攻击两个BOSS，减少DEBUFF的堆叠。	1		不知道啊		10				
01n189	第10-12界看守长	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十二界BOSS一句话攻略：将三个BOSS尽量拉开，集中火力先消灭一个。	1		不知道啊		10				
01n190	第13-15界看守长	1	80	10129	12	6	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	第十五界BOSS一句话攻略：优先击杀艮为山怪，减少BOSS恢复血量。最后击杀不周山之子，召唤最终BOSS	1		不知道啊		10				
01n191	皇城城主	1	80	10158	9	3	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	下次争霸战，朕还要再接再厉！	1		不知道啊		10				
01n192	皇妃妲己(工资）	1	80	10144	24	18	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	谁是国王，我就是谁的！	1		不知道啊		10				
01n193	皇城卫士（副本）	1	50	20085	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	保家卫国，是我等将士的职责！	1	副本	不知道啊		10				
01n194	皇城管家(兑换)	1	50	10061	13	7	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	参加过工会战，就可以获得赏赐。	1	兑换	不知道啊		10				
01n195	弓箭手	1	80	20059	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	保家卫国，是我等将士的职责！	1		不知道啊		10				
01n196	战旗	1	80	20093	23	17	0	1	0	0	0	0							65535	65535	65535	0	0	20	130	0	130	500	15000	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	飘~	1		不知道啊		10				
